tick,nodes,SA,total_ms,light_ms,plant_ms,debug_ms,position_ms,maintenance_ms,grow_ms,mass_stress_ms,droop_break_ms,transport_ms
6573,2476,0,39.3633,0,12.7475,26.6159,0.271806,0.585819,3.54851,0.385171,0.086458,2.82863
6574,2476,0,39.7105,0,12.2233,27.4873,0.112181,0.531583,3.53371,0.365316,0.087676,2.67346
6575,2473,0,39.8327,0,12.5548,27.2779,0.120308,0.536497,3.52421,0.366802,0.087316,2.7223
6576,2473,0,39.9278,0,12.9642,26.9636,0.338111,0.630773,3.56128,0.40499,0.086018,2.81268
6577,2473,0,39.1484,0,12.1958,26.9527,0.110948,0.530818,3.50125,0.366254,0.086639,2.67958
6578,2473,0,39.8632,0,12.7132,27.15,0.223998,0.613502,3.56143,0.384158,0.085851,2.81672
6579,2473,0,38.7713,0,12.2358,26.5355,0.151201,0.519498,3.47356,0.368234,0.085474,2.72711
6580,2473,0,67.4988,28.0682,12.9433,26.4873,0.410005,0.547229,3.45679,0.409835,0.085826,2.87608
6581,2476,0,39.5161,0,12.8414,26.6747,0.228336,0.578898,3.55293,0.375822,0.085925,2.91925
6582,2482,0,39.382,0,12.727,26.6549,0.20937,0.604704,3.60973,0.368954,0.086404,2.84162
6583,2482,0,38.684,0,11.9864,26.6976,0.110432,0.477311,3.45139,0.341141,0.086357,2.67357
6584,2482,0,39.7563,0,12.3223,27.434,0.113082,0.516813,3.58604,0.360878,0.088339,2.6915
6585,2482,0,40.6594,0,12.8122,27.8472,0.146889,0.550829,3.57938,0.387162,0.087012,2.90407
6586,2482,0,40.3178,0,12.6632,27.6546,0.114476,0.556219,3.65537,0.392056,0.087791,2.74322
6587,2482,0,39.9458,0,12.6442,27.3015,0.174752,0.564107,3.60426,0.381499,0.086704,2.76235
6588,2482,0,40.4369,0,12.6525,27.7843,0.167395,0.545916,3.56545,0.360291,0.08529,2.83142
6589,2482,0,40.3057,0,12.5203,27.7854,0.144544,0.553663,3.57895,0.368677,0.085942,2.77811
6590,2482,0,67.379,27.7843,12.2977,27.297,0.111256,0.538237,3.56266,0.405823,0.086713,2.65891
6591,2482,0,38.8259,0,12.0925,26.7334,0.111509,0.50623,3.47483,0.358083,0.08764,2.65726
6592,2482,0,39.0414,0,12.2635,26.778,0.111046,0.542447,3.55975,0.365951,0.086695,2.66758
6593,2485,0,39.1067,0,12.2577,26.849,0.112218,0.520975,3.52444,0.36455,0.08604,2.69089
6594,2485,0,39.823,0,12.0673,27.7557,0.111157,0.502211,3.47992,0.351042,0.087333,2.68365
6595,2486,0,39.6609,0,12.6156,27.0453,0.111607,0.542929,3.58023,0.368187,0.086861,2.67429
6596,2486,0,38.9664,0,12.223,26.7434,0.111604,0.518867,3.52549,0.370139,0.087947,2.69569
6597,2486,0,39.2008,0,12.2313,26.9695,0.112124,0.504576,3.53943,0.360285,0.086617,2.68402
6598,2486,0,40.0213,0,12.3896,27.6318,0.133986,0.531245,3.49631,0.356827,0.0829,2.81104
6599,2486,0,39.2047,0,12.3641,26.8406,0.112566,0.534056,3.55883,0.370208,0.087071,2.6977
6600,2486,0,67.028,27.8443,12.2359,26.9479,0.111654,0.540944,3.52309,0.358711,0.088134,2.66591
6601,2486,0,38.8906,0,12.2287,26.6619,0.11146,0.526984,3.55913,0.361286,0.085706,2.66734
6602,2486,0,38.5291,0,12.0417,26.4874,0.111268,0.487734,3.48377,0.348477,0.085671,2.66234
6603,2486,0,39.5485,0,12.3527,27.1959,0.113882,0.543278,3.57396,0.374451,0.088173,2.6944
6604,2486,0,39.8259,0,12.581,27.2449,0.148274,0.545796,3.62067,0.374063,0.086635,2.76891
6605,2487,0,40.1088,0,13.6623,26.4465,0.368435,0.572271,3.52277,0.407876,0.085359,3.12288
6606,2493,0,39.9674,0,12.2264,27.741,0.118804,0.506323,3.55095,0.370941,0.087233,2.68099
6607,2493,0,39.8683,0,13.1783,26.69,0.306162,0.609792,3.48989,0.401622,0.086218,3.07978
6608,2493,0,39.0042,0,12.2297,26.7745,0.11124,0.498967,3.54323,0.353676,0.08683,2.68558
6609,2493,0,39.8302,0,12.3335,27.4967,0.110739,0.536905,3.57212,0.371679,0.086966,2.68719
6610,2493,0,83.3975,28.3083,12.2553,42.8338,0.112145,0.520359,3.57124,0.35456,0.087268,2.68214
6611,2493,0,39.228,0,12.0335,27.1945,0.112077,0.487563,3.48582,0.352091,0.085082,2.66024
6612,2493,0,39.9406,0,12.2711,27.6695,0.11249,0.538804,3.53433,0.362755,0.088055,2.68988
6613,2493,0,39.2067,0,12.2081,26.9985,0.111016,0.52997,3.50815,0.362542,0.087841,2.68015
6614,2493,0,39.5697,0,12.2807,27.289,0.112156,0.515873,3.54266,0.359712,0.088149,2.70913
6615,2490,0,40.5538,0,13.6045,26.9493,0.374721,0.631262,3.52994,0.405246,0.086455,2.96716
6616,2490,0,40.0544,0,13.0825,26.9719,0.113485,0.579672,3.85463,0.389163,0.088471,2.80113
6617,2493,0,38.7973,0,12.0719,26.7253,0.110044,0.495756,3.50283,0.35016,0.086443,2.65785
6618,2492,0,39.0077,0,12.3376,26.6701,0.11081,0.489432,3.52148,0.350889,0.085952,2.6518
6619,2492,0,38.953,0,12.0562,26.8968,0.111038,0.488412,3.47595,0.34959,0.086351,2.65429
6620,2492,0,69.1184,28.7985,12.3529,27.9671,0.116953,0.528685,3.56912,0.365297,0.086605,2.7014
6621,2494,0,41.1526,0,13.8481,27.3045,0.396584,0.628817,3.70183,0.43588,0.089706,2.9655
6622,2494,0,40.0425,0,12.8242,27.2183,0.153775,0.572218,3.62753,0.402955,0.086735,2.81675
6623,2494,0,39.5781,0,12.291,27.2871,0.111585,0.541052,3.56364,0.369396,0.085731,2.66741
6624,2494,0,39.38,0,12.261,27.1189,0.111035,0.524914,3.55134,0.356638,0.086687,2.66591
6625,2492,0,40.0267,0,13.2551,26.7715,0.251824,0.585971,3.63269,0.378126,0.093542,2.86272
6626,2492,0,40.2475,0,12.873,27.3745,0.158615,0.563287,3.67357,0.388424,0.08725,2.81687
6627,2492,0,39.6193,0,12.471,27.1483,0.157598,0.555119,3.45854,0.356117,0.084958,2.84296
6628,2492,0,39.6899,0,12.9865,26.7034,0.25268,0.595217,3.5421,0.409079,0.08618,2.93288
6629,2495,0,38.794,0,12.1237,26.6703,0.111267,0.492415,3.50157,0.355487,0.085884,2.6592
6630,2498,0,69.3073,29.3596,13.1967,26.751,0.25552,0.577156,3.56309,0.387389,0.084562,3.06675
6631,2498,0,38.8687,0,12.2752,26.5935,0.155215,0.498965,3.50162,0.360382,0.086276,2.71406
6632,2498,0,40.6402,0,12.7242,27.916,0.114969,0.541347,3.70364,0.380191,0.089498,2.77724
6633,2498,0,39.8693,0,12.783,27.0862,0.152966,0.549595,3.62574,0.373799,0.085782,2.89748
6634,2498,0,39.3337,0,12.4665,26.8672,0.151369,0.535358,3.57179,0.367854,0.086049,2.72067
6635,2497,0,39.2748,0,12.3845,26.8904,0.112211,0.498042,3.49518,0.35653,0.086986,2.65203
6636,2497,0,39.1604,0,12.2039,26.9565,0.111396,0.503631,3.50278,0.353107,0.088857,2.69482
6637,2497,0,38.632,0,12.0139,26.618,0.111343,0.478054,3.48003,0.348893,0.087446,2.66168
6638,2497,0,39.0538,0,12.1253,26.9285,0.111599,0.488176,3.48032,0.351917,0.086025,2.68975
6639,2497,0,38.6729,0,12.0457,26.6272,0.11588,0.483776,3.47803,0.346982,0.085106,2.65771
6640,2497,0,68.6503,29.2349,12.7863,26.6292,0.304236,0.567445,3.51603,0.375518,0.086876,2.83784
6641,2500,0,39.2454,0,11.9384,27.307,0.110133,0.465774,3.46915,0.340788,0.086394,2.64423
6642,2500,0,38.7108,0,11.966,26.7448,0.112417,0.467926,3.48316,0.341975,0.087226,2.6467
6643,2500,0,40.3001,0,13.082,27.2182,0.146385,0.568043,3.71562,0.400303,0.088054,2.8652
6644,2499,0,40.8463,0,13.1827,27.6637,0.176884,0.584472,3.66768,0.381712,0.08836,2.85294
6645,2498,0,40.0297,0,12.7472,27.2825,0.112203,0.556875,3.62555,0.378913,0.089497,2.70429
6646,2498,0,39.2458,0,12.2082,27.0375,0.114458,0.51332,3.50584,0.356717,0.086096,2.69792
6647,2498,0,39.5336,0,12.6171,26.9165,0.15731,0.548505,3.55795,0.397953,0.087178,2.80743
6648,2498,0,39.1394,0,12.3217,26.8176,0.150333,0.538992,3.47595,0.356193,0.086693,2.778
6649,2498,0,39.1952,0,12.2613,26.9339,0.115467,0.509674,3.54297,0.368748,0.087092,2.70146
6650,2498,0,68.3991,29.3764,12.0934,26.9292,0.110691,0.518246,3.47825,0.347339,0.086062,2.66445
6651,2501,0,40.1088,0,12.575,27.5338,0.114932,0.542964,3.64792,0.37589,0.088898,2.73912
6652,2501,0,39.4224,0,12.2852,27.1372,0.114009,0.507561,3.52462,0.357805,0.088091,2.69633
6653,2504,0,39.1539,0,12.2354,26.9185,0.112562,0.535335,3.5191,0.364078,0.087109,2.68482
6654,2507,0,39.6864,0,12.7413,26.9451,0.285622,0.552635,3.57879,0.396093,0.087807,2.7712
6655,2506,0,47.7488,0,12.827,34.9218,0.130896,0.554376,3.60894,0.382508,0.089628,2.73678
6656,2509,0,40.5251,0,12.88,27.6451,0.116623,0.562894,3.79441,0.382136,0.086509,2.7708
6657,2509,0,40.4102,0,12.5503,27.86,0.136211,0.545776,3.56841,0.370597,0.08762,2.75291
6658,2512,0,40.58,0,12.9155,27.6645,0.114836,0.597857,3.78431,0.400295,0.088975,2.75329
6659,2512,0,40.3033,0,12.431,27.8723,0.116016,0.522442,3.63443,0.360935,0.087718,2.71691
6660,2512,0,70.8851,30.3238,12.2921,28.2692,0.112936,0.521817,3.56331,0.359905,0.088362,2.68912
6661,2511,0,40.7948,0,12.8791,27.9157,0.114842,0.570626,3.61605,0.385428,0.087119,2.68642
6662,2511,0,39.0646,0,12.0868,26.9778,0.115047,0.481924,3.49001,0.353305,0.085541,2.67084
6663,2514,0,40.1554,0,13.1436,27.0118,0.244848,0.605329,3.67258,0.396589,0.087183,2.91587
6664,2514,0,39.0492,0,12.2104,26.8388,0.113325,0.502361,3.51738,0.358662,0.087984,2.68705
6665,2516,0,39.2412,0,12.4358,26.8054,0.114568,0.493666,3.52047,0.356357,0.087628,2.70416
6666,2519,0,39.972,0,12.1453,27.8267,0.112824,0.485315,3.50951,0.348375,0.086929,2.68537
6667,2519,0,40.1522,0,12.662,27.4902,0.116536,0.560384,3.66899,0.382423,0.08879,2.752
6668,2519,0,39.9993,0,12.5704,27.429,0.113146,0.542215,3.62927,0.378153,0.089576,2.74125
6669,2519,0,39.5248,0,12.3889,27.1359,0.114348,0.529235,3.5372,0.366876,0.087564,2.71345
6670,2519,0,71.0509,31.4417,12.6919,26.9173,0.221022,0.575378,3.50483,0.384688,0.087101,2.80461
6671,2519,0,39.9115,0,12.8817,27.0298,0.129927,0.574388,3.64015,0.388464,0.088006,2.78776
6672,2519,0,39.7284,0,12.7421,26.9863,0.231165,0.53477,3.54032,0.385997,0.087835,2.83916
6673,2519,0,39.7477,0,12.7137,27.034,0.112479,0.569505,3.70679,0.385377,0.088683,2.7402
6674,2519,0,39.2135,0,12.2183,26.9952,0.113243,0.50682,3.50112,0.359214,0.087017,2.70987
6675,2519,0,40.3908,0,12.5497,27.8411,0.11717,0.541257,3.61281,0.370541,0.088096,2.77278
6676,2519,0,40.7687,0,13.0463,27.7223,0.165859,0.591083,3.59903,0.387687,0.087668,2.94638
6677,2522,0,40.2588,0,13.037,27.2218,0.236252,0.604146,3.612,0.406545,0.086503,2.89955
6678,2525,0,40.969,0,13.2542,27.7149,0.134706,0.595848,3.89468,0.394215,0.089627,2.80454
6679,2525,0,40.3087,0,12.3767,27.932,0.113821,0.536859,3.5685,0.365491,0.086573,2.71177
6680,2525,0,71.6948,31.186,13.1061,27.4027,0.17963,0.591517,3.63194,0.408521,0.085996,2.91962
6681,2525,0,40.3079,0,12.9153,27.3926,0.203417,0.582989,3.58133,0.391464,0.08676,2.86776
6682,2525,0,40.7584,0,13.2706,27.4878,0.338764,0.606998,3.63114,0.414494,0.087972,2.94424
6683,2525,0,40.3614,0,12.7726,27.5888,0.158889,0.595111,3.65148,0.382843,0.087498,2.7818
6684,2525,0,39.4214,0,12.2647,27.1566,0.112883,0.501703,3.51261,0.355719,0.087822,2.71421
6685,2524,0,39.8767,0,12.5701,27.3066,0.11336,0.498026,3.54259,0.356136,0.088928,2.72542
6686,2524,0,40.7986,0,13.5038,27.2948,0.433124,0.63623,3.5465,0.422243,0.086705,2.99982
6687,2524,0,39.6369,0,12.2433,27.3936,0.112425,0.501936,3.50313,0.353927,0.088396,2.71068
6688,2524,0,40.4893,0,13.0991,27.3902,0.255874,0.598881,3.51919,0.402173,0.088908,2.98867
6689,2527,0,39.6339,0,12.3429,27.291,0.113743,0.511339,3.56061,0.361293,0.090202,2.71142
6690,2527,0,72.4413,32.0715,12.4805,27.8893,0.113263,0.552279,3.58198,0.364379,0.087181,2.728
6691,2527,0,40.3705,0,12.701,27.6695,0.203165,0.549711,3.59168,0.391688,0.086808,2.78943
6692,2527,0,40.0355,0,12.7957,27.2398,0.175445,0.604902,3.57767,0.384116,0.088226,2.82101
6693,2526,0,40.5393,0,12.776,27.7633,0.113751,0.550072,3.58072,0.390691,0.08957,2.7518
6694,2526,0,39.6701,0,12.3557,27.3144,0.11309,0.531655,3.55525,0.362532,0.089294,2.71999
6695,2529,0,39.5258,0,12.3193,27.2064,0.113231,0.51955,3.54239,0.361712,0.087366,2.71211
6696,2529,0,40.2864,0,12.4569,27.8295,0.114841,0.524541,3.59851,0.362928,0.089283,2.72043
6697,2529,0,40.5622,0,13.4477,27.1145,0.326679,0.618324,3.57086,0.402205,0.087391,3.07997
6698,2529,0,39.437,0,12.368,27.069,0.11327,0.526155,3.54341,0.364207,0.087536,2.7098
6699,2529,0,39.8658,0,12.6898,27.176,0.113996,0.554321,3.63445,0.375822,0.088897,2.78275
6700,2528,0,71.3875,31.6223,12.6776,27.0876,0.116331,0.52509,3.58384,0.354134,0.089185,2.7298
6701,2531,0,41.7233,0,13.2961,28.4272,0.115883,0.608581,3.84974,0.45792,0.090841,2.81207
6702,2534,0,40.6995,0,12.7944,27.9052,0.135394,0.554733,3.69851,0.372655,0.089823,2.79951
6703,2534,0,42.0593,0,13.9409,28.1185,0.29551,0.670153,3.78094,0.410212,0.088468,3.23297
6704,2534,0,40.0995,0,12.8142,27.2853,0.179587,0.579755,3.60938,0.382585,0.089652,2.83632
6705,2532,0,39.4136,0,12.4387,26.9749,0.114182,0.489464,3.51652,0.349803,0.087878,2.68418
6706,2532,0,39.2227,0,12.2147,27.0081,0.113122,0.498351,3.54191,0.357033,0.087423,2.70003
6707,2532,0,40.1726,0,13.0518,27.1208,0.220096,0.606528,3.57273,0.380449,0.088253,2.98855
6708,2532,0,39.3167,0,12.2542,27.0625,0.113983,0.494413,3.52248,0.354429,0.090872,2.72658
6709,2532,0,40.4821,0,13.1785,27.3036,0.308043,0.6451,3.55567,0.395722,0.088627,2.95549
6710,2532,0,71.6001,31.4786,12.4698,27.6517,0.11379,0.550914,3.62615,0.366455,0.088653,2.71034
6711,2532,0,40.3521,0,12.3438,28.0083,0.113297,0.51769,3.57743,0.359093,0.089296,2.71555
6712,2532,0,41.0732,0,12.828,28.2451,0.113456,0.552012,3.741,0.379632,0.089339,2.76073
6713,2535,0,41.1707,0,13.364,27.8067,0.124731,0.594038,3.87365,0.416039,0.089887,2.8758
6714,2535,0,41.1394,0,12.7925,28.3469,0.130194,0.583074,3.65059,0.383986,0.089653,2.80803
6715,2533,0,40.1212,0,12.6157,27.5055,0.113323,0.521329,3.55611,0.361961,0.088664,2.70976
6716,2536,0,40.7589,0,12.4888,28.2701,0.1672,0.530916,3.54115,0.354034,0.085983,2.78458
6717,2536,0,41.0787,0,12.7441,28.3346,0.119751,0.550581,3.66413,0.377195,0.089271,2.7934
6718,2536,0,40.8438,0,12.902,27.9417,0.117804,0.607215,3.74109,0.406409,0.088229,2.74051
6719,2536,0,40.739,0,13.0263,27.7127,0.163698,0.554586,3.71316,0.408302,0.085942,2.87225
6720,2536,0,71.8031,31.4859,13.0707,27.2466,0.276889,0.579478,3.50865,0.3887,0.087965,2.97515
6721,2536,0,39.2353,0,12.1504,27.0848,0.112774,0.482489,3.50736,0.34611,0.087831,2.70623
6722,2536,0,40.3408,0,12.6362,27.7047,0.117674,0.544152,3.64261,0.371866,0.086799,2.72059
6723,2536,0,40.0608,0,12.4672,27.5936,0.113761,0.539654,3.55656,0.378743,0.089291,2.71582
6724,2536,0,41.0111,0,12.755,28.2561,0.115197,0.563995,3.68584,0.384427,0.089816,2.79182
6725,2538,0,41.362,0,13.6744,27.6876,0.187715,0.617764,3.8011,0.392737,0.090845,2.9358
6726,2541,0,39.8904,0,12.5006,27.3898,0.118488,0.55021,3.61012,0.379075,0.088169,2.72555
6727,2541,0,39.8098,0,12.3797,27.4301,0.113748,0.517,3.5555,0.36348,0.087335,2.71517
6728,2541,0,40.9753,0,12.9416,28.0337,0.164619,0.546528,3.61692,0.395505,0.087148,2.92445
6729,2541,0,40.7403,0,13.2965,27.4438,0.322454,0.638941,3.6051,0.400713,0.086759,2.94701
6730,2540,0,71.7206,32.0265,12.4142,27.2799,0.113293,0.499003,3.50065,0.345956,0.088287,2.69339
6731,2540,0,40.319,0,13.0236,27.2954,0.235371,0.57783,3.5627,0.402662,0.089134,2.94391
6732,2540,0,39.9414,0,12.7078,27.2336,0.113769,0.547559,3.67614,0.381083,0.0881,2.75931
6733,2540,0,39.2334,0,12.1837,27.0497,0.11196,0.484666,3.50357,0.352421,0.08867,2.70989
6734,2540,0,39.9625,0,12.606,27.3564,0.162682,0.528206,3.49591,0.361792,0.086981,2.89583
6735,2536,0,41.2807,0,13.5424,27.7383,0.298146,0.595584,3.63316,0.391134,0.089614,2.91952
6736,2536,0,40.4255,0,12.5186,27.9069,0.122692,0.543468,3.6048,0.375638,0.089593,2.7415
6737,2539,0,40.4765,0,12.6476,27.8289,0.139273,0.564694,3.64033,0.380765,0.087534,2.74839
6738,2539,0,39.6603,0,12.4241,27.2362,0.114604,0.531795,3.60484,0.367102,0.087686,2.70999
6739,2539,0,39.4572,0,12.3196,27.1375,0.1122,0.513137,3.5588,0.362418,0.089197,2.70334
6740,2538,0,71.9065,32.2074,12.393,27.3062,0.112871,0.490694,3.50085,0.345632,0.087437,2.68806
6741,2538,0,39.2299,0,12.2677,26.9623,0.112244,0.474123,3.49828,0.358425,0.08826,2.72905
6742,2538,0,40.0782,0,12.1378,27.9404,0.113514,0.468562,3.52551,0.343364,0.087546,2.69656
6743,2538,0,40.3448,0,13.135,27.2097,0.275678,0.595202,3.55987,0.388796,0.087088,2.99905
6744,2538,0,40.7875,0,13.4255,27.362,0.159218,0.572208,3.74301,0.40152,0.088093,2.9493
6745,2538,0,40.7209,0,12.8087,27.9122,0.255085,0.560093,3.56966,0.39741,0.0883,2.83242
6746,2541,0,39.6503,0,12.3321,27.3182,0.112922,0.522879,3.55995,0.368491,0.087871,2.69946
6747,2541,0,40.7984,0,12.565,28.2335,0.114722,0.54391,3.64131,0.379043,0.090331,2.74844
6748,2541,0,40.5536,0,12.9772,27.5764,0.125264,0.558782,3.72556,0.378873,0.089672,2.86366
6749,2544,0,40.5486,0,12.7142,27.8344,0.158337,0.544255,3.6661,0.374373,0.086194,2.83474
6750,2547,0,73.481,32.9357,12.6267,27.9186,0.155791,0.574697,3.56869,0.372949,0.089071,2.79147
6751,2550,0,41.0253,0,13.5762,27.4492,0.418793,0.618659,3.61782,0.428552,0.088015,3.02254
6752,2550,0,39.7972,0,12.4271,27.3701,0.113237,0.509332,3.59768,0.375327,0.09122,2.7293
6753,2550,0,39.9789,0,12.3265,27.6524,0.114129,0.496559,3.56889,0.355923,0.088068,2.70847
6754,2550,0,40.3573,0,12.524,27.8334,0.12381,0.541116,3.59171,0.382431,0.089469,2.73787
6755,2549,0,40.1183,0,12.6763,27.442,0.113824,0.531475,3.5844,0.36329,0.088423,2.72709
6756,2549,0,41.2214,0,12.4586,28.7628,0.113923,0.535562,3.60186,0.369547,0.090025,2.72139
6757,2549,0,40.0291,0,12.3405,27.6887,0.112944,0.505958,3.54982,0.364506,0.089476,2.7131
6758,2549,0,41.2254,0,13.2538,27.9716,0.261056,0.617141,3.61932,0.412503,0.088985,3.00287
6759,2549,0,41.428,0,13.0169,28.4112,0.116238,0.559445,3.75292,0.384167,0.091788,2.82215
6760,2549,0,74.0799,33.6997,12.6563,27.724,0.118327,0.559203,3.67683,0.368619,0.090619,2.76179
6761,2552,0,40.1013,0,12.5643,27.537,0.111222,0.541075,3.62805,0.377676,0.089662,2.76031
6762,2552,0,40.2257,0,12.3707,27.8551,0.111182,0.510373,3.55037,0.366939,0.089157,2.73518
6763,2552,0,39.6135,0,12.298,27.3155,0.115565,0.502316,3.55301,0.355906,0.088663,2.72329
6764,2552,0,39.901,0,12.401,27.5,0.114334,0.50848,3.56143,0.364483,0.089572,2.74083
6765,2550,0,40.5193,0,12.8407,27.6787,0.113992,0.542437,3.62875,0.373535,0.088868,2.74231
6766,2550,0,40.3888,0,12.7718,27.617,0.116089,0.55939,3.69227,0.382912,0.089863,2.77686
6767,2550,0,39.8653,0,12.4555,27.4098,0.115179,0.520756,3.59828,0.363434,0.089165,2.72912
6768,2550,0,40.4703,0,12.998,27.4724,0.202891,0.603265,3.61539,0.387665,0.087868,2.90358
6769,2550,0,40.1763,0,12.6292,27.5471,0.139079,0.528372,3.53988,0.358282,0.085663,2.87392
6770,2550,0,82.9054,34.5307,12.9875,35.3872,0.146138,0.576439,3.64856,0.392054,0.089797,2.82959
6771,2550,0,40.438,0,12.8553,27.5828,0.118184,0.552004,3.7135,0.388891,0.091345,2.79267
6772,2550,0,39.7308,0,12.5164,27.2144,0.1143,0.526413,3.62988,0.37017,0.089161,2.72475
6773,2553,0,39.8149,0,12.5078,27.3071,0.11586,0.529003,3.61856,0.368789,0.089347,2.74936
6774,2556,0,40.4818,0,13.0007,27.4811,0.150337,0.543877,3.66725,0.387059,0.087304,2.85736
6775,2555,0,41.1488,0,12.9538,28.1949,0.114242,0.570737,3.6602,0.384573,0.08709,2.72615
6776,2558,0,41.817,0,13.5219,28.2952,0.146987,0.611416,3.90283,0.415246,0.090159,2.90024
6777,2558,0,40.2078,0,12.8294,27.3784,0.224761,0.534378,3.59831,0.380455,0.088869,2.8468
6778,2558,0,40.4401,0,12.4136,28.0265,0.113033,0.512105,3.56762,0.359492,0.089039,2.74027
6779,2558,0,42.1457,0,13.3128,28.8329,0.201916,0.626326,3.69688,0.384299,0.08921,2.97845
6780,2558,0,74.5761,33.5289,13.3144,27.7329,0.303341,0.609861,3.57048,0.390449,0.088856,3.00692
6781,2558,0,40.9364,0,12.7491,28.1873,0.116721,0.56565,3.65885,0.389755,0.090848,2.77889
6782,2558,0,40.5708,0,12.5882,27.9826,0.116462,0.547443,3.62649,0.385416,0.089536,2.75618
6783,2557,0,40.8229,0,12.8178,28.005,0.115239,0.53363,3.63709,0.372994,0.089363,2.74847
6784,2557,0,41.3209,0,13.423,27.8979,0.31271,0.629993,3.65364,0.418108,0.091717,3.01372
6785,2560,0,40.1454,0,12.584,27.5613,0.113813,0.518133,3.65161,0.368566,0.088824,2.74601
6786,2560,0,40.5349,0,12.4209,28.114,0.113744,0.513273,3.58645,0.362927,0.089517,2.73422
6787,2560,0,41.0795,0,13.6867,27.3927,0.462269,0.62037,3.61305,0.439905,0.089393,3.05657
6788,2563,0,40.2863,0,12.5668,27.7194,0.115307,0.533831,3.60244,0.372632,0.089864,2.74927
6789,2563,0,40.0802,0,12.4254,27.6548,0.114492,0.521567,3.58777,0.363685,0.089581,2.72521
6790,2563,0,74.8492,34.5449,12.6107,27.6936,0.114695,0.555396,3.65013,0.37096,0.089982,2.74397
6791,2563,0,41.1172,0,12.9099,28.2073,0.114715,0.575923,3.72361,0.388661,0.090488,2.78928
6792,2563,0,41.2115,0,13.59,27.6216,0.254272,0.656202,3.64134,0.42316,0.087572,3.11897
6793,2563,0,40.9447,0,12.8167,28.1281,0.115833,0.563751,3.70104,0.408981,0.089964,2.79532
6794,2563,0,41.0158,0,12.7789,28.2369,0.116037,0.549878,3.70165,0.390399,0.09002,2.77988
6795,2564,0,40.9037,0,13.0002,27.9034,0.114918,0.553422,3.68302,0.386048,0.090618,2.78939
6796,2564,0,41.7325,0,13.0668,28.6657,0.122641,0.550295,3.83443,0.384977,0.090346,2.815
6797,2567,0,40.9757,0,13.2441,27.7317,0.213017,0.634614,3.64889,0.387619,0.088511,3.01687
6798,2570,0,40.7437,0,12.9833,27.7604,0.214898,0.596743,3.65695,0.39196,0.090052,2.8587
6799,2570,0,40.6154,0,12.8078,27.8077,0.11486,0.56683,3.7099,0.384155,0.090803,2.7717
6800,2573,0,74.1872,33.9234,12.4195,27.8442,0.113216,0.509696,3.59202,0.357614,0.089151,2.74247
6801,2573,0,39.966,0,12.4614,27.5046,0.11343,0.522269,3.58902,0.363532,0.090289,2.74886
6802,2573,0,40.6238,0,12.6998,27.924,0.113948,0.54252,3.66895,0.357862,0.123958,2.76916
6803,2573,0,40.1355,0,12.4061,27.7295,0.113938,0.496834,3.5897,0.35827,0.088469,2.74139
6804,2573,0,40.2533,0,12.4692,27.7841,0.114531,0.540227,3.59143,0.36267,0.088681,2.73655
6805,2572,0,41.6204,0,13.2945,28.3258,0.117439,0.570297,3.73557,0.390659,0.092417,2.83722
6806,2572,0,41.3362,0,13.3627,27.9735,0.191429,0.593675,3.75597,0.412752,0.087292,2.97487
6807,2572,0,40.6665,0,12.7559,27.9106,0.118901,0.544818,3.67877,0.408781,0.096718,2.77907
6808,2572,0,40.5985,0,13.038,27.5605,0.198794,0.603499,3.60468,0.392864,0.088002,2.9225
6809,2572,0,40.9172,0,13.1628,27.7544,0.161082,0.601948,3.7732,0.392426,0.090176,2.8465
6810,2572,0,74.2727,34.4724,12.3687,27.4315,0.115046,0.515384,3.58375,0.354618,0.089868,2.72985
6811,2575,0,40.2642,0,12.52,27.7442,0.114273,0.533709,3.62943,0.372928,0.089006,2.73714
6812,2575,0,40.0359,0,12.5348,27.5011,0.11441,0.52896,3.6092,0.364164,0.088654,2.77226
6813,2575,0,40.7733,0,12.3595,28.4137,0.114666,0.49297,3.56064,0.356,0.089195,2.74212
6814,2574,0,40.8361,0,12.652,28.1842,0.114079,0.500347,3.58941,0.362188,0.090022,2.7377
6815,2576,0,42.6663,0,14.1284,28.538,0.177163,0.649947,3.82629,0.395755,0.090221,3.17248
6816,2579,0,42.2208,0,13.4376,28.7832,0.124804,0.583047,3.91614,0.4009,0.092751,2.86938
6817,2579,0,41.6049,0,13.071,28.5338,0.124032,0.573249,3.77276,0.388786,0.092164,2.85946
6818,2578,0,42.0929,0,13.1385,28.9543,0.124985,0.562186,3.74578,0.393724,0.089128,2.77057
6819,2578,0,41.8896,0,13.752,28.1376,0.328533,0.621705,3.70005,0.426318,0.090465,3.07766
6820,2578,0,74.6797,34.6603,12.3488,27.6707,0.114667,0.501195,3.58416,0.350556,0.088857,2.72278
6821,2581,0,40.5147,0,12.7283,27.7864,0.116452,0.574036,3.7074,0.386194,0.091108,2.76934
6822,2584,0,40.2541,0,12.4776,27.7765,0.113934,0.512995,3.60279,0.364506,0.088501,2.74895
6823,2584,0,40.2433,0,12.5318,27.7115,0.114509,0.520728,3.60805,0.367856,0.089721,2.77057
6824,2584,0,40.1595,0,12.4431,27.7163,0.114873,0.501167,3.59966,0.358865,0.089917,2.74615
6825,2582,0,40.6168,0,12.8588,27.758,0.116118,0.529167,3.63063,0.369291,0.087751,2.7613
