tick,nodes,SA,total_ms,light_ms,plant_ms,debug_ms,position_ms,maintenance_ms,grow_ms,mass_stress_ms,droop_break_ms,transport_ms
6584,2544,0,73.2494,33.2684,12.9054,27.0755,0.379034,1.02013,1.24015,0.749556,0.154139,5.59949
6585,2544,0,71.5054,31.3567,12.1181,28.0306,0.195254,0.88054,1.1688,0.652279,0.156759,5.30096
6586,2544,0,76.3306,33.1797,13.3163,29.8346,0.205609,1.08272,1.33904,0.762233,0.165027,5.73634
6587,2544,0,82.0044,32.306,13.4158,36.2826,0.50498,1.02726,1.21613,0.798761,0.15461,5.87249
6588,2544,0,73.8216,32.8585,13.0111,27.952,0.407011,1.01515,1.224,0.763662,0.154254,5.67841
6589,2544,0,72.165,31.98,13.0217,27.1633,0.629488,0.984238,1.21996,0.725959,0.153361,5.55525
6590,2544,0,75.1645,34.2064,12.9362,28.0219,0.406622,0.998757,1.28454,0.727423,0.163775,5.47019
6591,2544,0,71.4827,31.3504,12.43,27.7023,0.228461,0.940002,1.19969,0.671414,0.154083,5.45363
6592,2544,0,71.5022,31.7472,12.227,27.528,0.212258,0.907312,1.20492,0.658831,0.15591,5.3159
6593,2544,0,72.8132,31.9323,13.2761,27.6048,0.366657,1.05517,1.19934,0.786705,0.154843,5.8659
6594,2544,0,75.7345,33.8437,12.9238,28.967,0.204468,0.989333,1.30711,0.714727,0.162708,5.57702
6595,2544,0,77.7305,34.6346,13.3951,29.7007,0.210848,1.09214,1.35125,0.780119,0.163245,5.71827
6596,2544,0,77.5545,35.5158,13.0635,28.9752,0.206304,1.02643,1.30523,0.733122,0.161473,5.65185
6597,2544,0,76.2386,34.2465,12.923,29.069,0.232198,1.00988,1.25119,0.746927,0.160744,5.60878
6598,2544,0,75.4538,33.2436,13.508,28.7022,0.328044,1.11236,1.28527,0.79181,0.159547,5.85832
6599,2544,0,75.187,33.6268,12.9473,28.613,0.279659,1.02461,1.23678,0.753722,0.159543,5.56681
6600,2544,0,74.9868,32.8398,13.5399,28.6071,0.525896,1.10566,1.285,0.774357,0.157622,5.87731
6601,2543,0,74.6638,34.2321,12.9367,27.495,0.392634,0.945986,1.21967,0.691453,0.155193,5.4599
6602,2542,0,72.6256,31.9475,13.4796,27.1985,0.473854,1.03729,1.25219,0.731767,0.156509,5.69253
6603,2545,0,70.8657,30.6562,13.38,26.8295,0.75735,1.05323,1.22141,0.723961,0.154818,5.68956
6604,2548,0,74.1522,32.5713,13.4488,28.1321,0.361046,1.09854,1.32565,0.773105,0.157191,5.82208
6605,2548,0,75.5394,33.409,13.393,28.7374,0.211441,1.10626,1.31224,0.785335,0.170986,5.72911
6606,2548,0,75.4641,33.3466,13.1671,28.9505,0.210228,1.04678,1.31429,0.746506,0.163036,5.66708
6607,2550,0,74.4589,32.902,13.3304,28.2265,0.200657,1.00408,1.56351,0.710633,0.161875,5.51188
6608,2549,0,74.2627,32.5454,13.6212,28.096,0.358579,1.03252,1.34454,0.761134,0.163027,5.69351
6609,2549,0,75.0799,33.1787,13.353,28.5482,0.205239,1.14717,1.30479,0.790293,0.164756,5.69989
6610,2548,0,76.7655,33.4088,13.871,29.4857,0.212695,1.14571,1.39602,0.791539,0.162662,5.81478
6611,2548,0,80.4344,34.6356,12.9138,32.885,0.21797,1.02338,1.25187,0.728764,0.159871,5.59008
6612,2548,0,74.3482,32.7505,13.0237,28.574,0.266641,1.03135,1.29912,0.722388,0.157097,5.69468
6613,2548,0,74.083,32.9262,13.1885,27.9684,0.358884,1.05105,1.29975,0.78607,0.159478,5.62311
6614,2548,0,73.7227,32.695,12.8447,28.1829,0.231745,1.03737,1.27936,0.711142,0.156971,5.55517
6615,2550,0,75.0194,32.4856,13.6638,28.87,0.384568,1.09339,1.25816,0.787818,0.157817,5.76647
6616,2550,0,73.1249,32.6965,12.7732,27.6552,0.230663,1.00712,1.23246,0.716496,0.15377,5.57148
6617,2550,0,73.5011,31.9439,13.6951,27.8622,0.471493,1.15842,1.23566,0.865025,0.154698,5.96881
6618,2550,0,76.4703,31.8294,14.0868,30.5542,0.311817,1.15731,1.49988,0.76401,0.158302,6.12842
6619,2550,0,74.1765,32.8211,13.052,28.3033,0.526251,0.97863,1.24738,0.736257,0.156367,5.55591
6620,2550,0,73.9662,32.8576,12.9878,28.1208,0.225625,1.0219,1.27374,0.757819,0.162084,5.6042
6621,2550,0,72.6339,31.6295,12.772,28.2324,0.362021,0.982116,1.19687,0.724372,0.156086,5.49292
6622,2550,0,70.0236,30.7824,12.1876,27.0536,0.197579,0.911503,1.20136,0.66098,0.152721,5.28247
6623,2550,0,71.6244,30.8564,13.2423,27.5257,0.528227,1.06729,1.17432,0.733236,0.15704,5.7766
6624,2550,0,70.168,30.507,12.7745,26.8865,0.454216,0.93433,1.17009,0.73435,0.154146,5.60673
6625,2549,0,70.5649,31.0315,12.4012,27.1322,0.194328,0.896486,1.19224,0.669199,0.156323,5.27761
6626,2549,0,73.189,32.0662,12.6951,28.4276,0.202429,0.990165,1.25215,0.701219,0.157492,5.49839
6627,2549,0,72.8515,32.3523,12.5078,27.9914,0.241796,0.915495,1.17938,0.66667,0.156919,5.51622
6628,2552,0,73.5483,33.2969,12.5377,27.7137,0.205917,0.985232,1.24934,0.697831,0.155426,5.40705
6629,2552,0,74.2886,32.9948,13.3101,27.9837,0.2802,1.12846,1.24228,0.783235,0.159419,5.7792
6630,2551,0,73.2911,32.154,12.5769,28.5602,0.247399,0.909422,1.20293,0.691751,0.158098,5.33918
6631,2550,0,73.0819,31.7305,13.9015,27.4498,0.405238,1.11185,1.20887,0.799455,0.156004,5.9948
6632,2549,0,72.4939,31.1722,13.4073,27.9144,0.271214,1.08899,1.26378,0.745273,0.157786,5.7349
6633,2548,0,73.1579,31.7332,13.2471,28.1776,0.37926,1.02167,1.29421,0.731962,0.158178,5.52994
6634,2550,0,73.7975,32.2812,13.677,27.8393,0.41609,1.06155,1.33691,0.777487,0.16048,5.69507
6635,2550,0,72.3885,32.0882,12.7962,27.5041,0.293184,1.00193,1.23234,0.732009,0.159526,5.49018
6636,2550,0,73.9489,32.0023,13.5791,28.3675,0.274152,1.16833,1.34545,0.785385,0.160668,5.86355
6637,2553,0,72.8713,32.04,12.6489,28.1823,0.215278,0.930123,1.48389,0.671224,0.156506,5.37527
6638,2553,0,70.838,30.3241,12.5743,27.9396,0.308881,0.952322,1.19734,0.692751,0.156721,5.52654
6639,2552,0,73.3368,31.9899,13.3008,28.0461,0.310168,1.03819,1.23946,0.715758,0.161744,5.62091
6640,2552,0,71.8787,30.7559,12.9541,28.1687,0.27788,0.97137,1.21515,0.708955,0.197436,5.73979
6641,2552,0,72.7822,32.1465,12.8861,27.7496,0.301053,0.990858,1.20475,0.737313,0.157937,5.66156
6642,2552,0,74.4588,32.7156,13.3264,28.4168,0.222029,1.11226,1.33813,0.769288,0.162275,5.69339
6643,2552,0,74.6129,32.948,13.2847,28.3802,0.386996,1.0792,1.27131,0.791166,0.157663,5.67372
6644,2552,0,73.162,31.7255,13.0995,28.337,0.290074,1.05471,1.30169,0.75563,0.162608,5.59795
6645,2552,0,72.8104,31.5818,12.5758,28.6528,0.209262,0.967041,1.23221,0.706011,0.160829,5.43967
6646,2555,0,74.0551,31.9331,13.6879,28.4342,0.376662,1.16575,1.32682,0.79833,0.154705,5.97353
6647,2554,0,73.9252,31.4963,13.266,29.1629,0.20239,1.09026,1.24295,0.761594,0.161954,5.59358
6648,2554,0,73.9993,31.6017,13.3914,29.0061,0.272643,1.13526,1.29973,0.776842,0.160653,5.81128
6649,2553,0,74.7305,32.9166,13.3779,28.4361,0.207692,1.03324,1.29276,0.737047,0.165384,5.66806
6650,2553,0,73.3138,32.0285,13.1863,28.099,0.42401,1.04722,1.27902,0.756526,0.159261,5.64887
6651,2551,0,73.5092,31.9027,12.6739,28.9326,0.232393,0.901144,1.16443,0.665331,0.153433,5.49422
6652,2556,0,72.0687,30.846,12.6883,28.5345,0.198203,0.892803,1.27601,0.678117,0.157953,5.34034
6653,2556,0,73.3022,31.4605,13.3052,28.5365,0.311901,1.07718,1.28118,0.759713,0.16116,5.74432
6654,2556,0,71.3497,30.5564,12.4689,28.3244,0.219106,0.964734,1.21154,0.692063,0.154521,5.49032
6655,2556,0,72.3417,31.3321,12.8224,28.1872,0.203149,0.995416,1.24524,0.72161,0.161548,5.55958
6656,2556,0,73.7078,31.9258,13.2231,28.5589,0.260607,1.05756,1.28463,0.77354,0.162444,5.69181
6657,2555,0,74.5835,32.4276,13.8701,28.2858,0.221568,1.15502,1.32029,0.799489,0.162813,5.89199
6658,2555,0,73.3001,31.5623,13.839,27.8988,0.540584,1.13532,1.25505,0.779996,0.156122,6.10063
6659,2555,0,73.0735,31.6877,13.3903,27.9956,0.230474,1.10854,1.33869,0.793166,0.161782,5.72359
6660,2554,0,74.6169,32.1247,13.7099,28.7823,0.239641,1.15052,1.34008,0.773874,0.159957,5.82214
6661,2553,0,73.3077,32.1475,12.7087,28.4514,0.222584,0.935692,1.18785,0.682496,0.15289,5.45985
6662,2552,0,74.0413,32.4422,13.3232,28.2759,0.215303,1.03881,1.26918,0.740166,0.162011,5.6849
6663,2552,0,73.0602,31.7871,12.591,28.6821,0.210927,0.94431,1.1877,0.703328,0.17701,5.50373
6664,2552,0,74.7825,32.2912,13.2077,29.2837,0.21766,1.02846,1.31783,0.746977,0.163669,5.71225
6665,2551,0,73.6744,31.8766,13.3492,28.4486,0.316514,0.975414,1.31834,0.735266,0.158204,5.64485
6666,2550,0,73.8432,31.3553,13.4544,29.0335,0.443826,1.00362,1.26644,0.746605,0.157537,5.65992
6667,2550,0,74.4967,31.9042,13.3798,29.2127,0.422202,1.07155,1.22924,0.743531,0.158311,5.87945
6668,2549,0,74.5634,31.9555,13.6606,28.9473,0.210837,1.13503,1.33292,0.779377,0.161688,5.73341
6669,2552,0,71.8562,31.023,13.0498,27.7834,0.257272,1.03705,1.26838,0.7505,0.161946,5.64638
6670,2555,0,74.1123,32.301,13.403,28.4082,0.232966,1.11535,1.33566,0.790085,0.161972,5.74222
6671,2555,0,76.3895,33.7208,13.3695,29.2992,0.24675,1.11192,1.29973,0.784001,0.168337,5.72914
6672,2555,0,71.8366,31.3115,12.6553,27.8698,0.355374,0.93723,1.25203,0.687406,0.159415,5.44452
6673,2555,0,69.9945,30.343,12.3729,27.2785,0.218024,0.926412,1.18765,0.683406,0.154182,5.38305
6674,2554,0,71.3935,30.4013,12.7282,28.264,0.198432,0.929693,1.24005,0.677264,0.156533,5.39385
6675,2557,0,73.0075,31.381,14.0084,27.6181,0.458562,1.20397,1.3195,0.807628,0.162228,6.03122
6676,2560,0,73.0554,31.5645,13.0265,28.4643,0.390822,1.02704,1.25675,0.744918,0.157006,5.58784
6677,2560,0,74.5456,31.776,13.3965,29.373,0.286461,1.15823,1.24458,0.775476,0.157536,5.87211
6678,2560,0,75.1959,32.9493,13.252,28.9946,0.245154,1.03986,1.32202,0.739054,0.161992,5.75536
6679,2559,0,73.4225,31.5747,13.9174,27.9305,0.407043,1.13749,1.3163,0.829636,0.167356,5.777
6680,2559,0,73.2832,32.2581,12.6203,28.4048,0.205055,0.933698,1.22823,0.696859,0.156406,5.53598
6681,2558,0,74.1284,30.8238,13.803,29.5016,0.262249,1.13586,1.31821,0.772581,0.161145,5.83651
6682,2561,0,72.7118,31.3502,12.6665,28.6951,0.230212,0.923013,1.26047,0.68679,0.155052,5.46693
6683,2561,0,72.7737,31.1747,13.3972,28.2018,0.31011,1.07873,1.29162,0.811116,0.159797,5.77298
6684,2559,0,73.9313,31.156,13.9428,28.8325,0.277695,1.11589,1.32085,0.784001,0.162424,5.88821
6685,2557,0,77.3605,32.7448,13.8977,30.718,0.208434,1.16779,1.3362,0.813584,0.162892,5.83969
6686,2556,0,74.8036,32.5068,12.7636,29.5332,0.198981,0.913231,1.23483,0.667446,0.158201,5.45747
6687,2556,0,73.6782,31.4079,13.354,28.9163,0.208953,1.10082,1.30354,0.783193,0.164568,5.70197
6688,2555,0,72.5521,31.5638,13.1363,27.852,0.231538,1.01369,1.30353,0.720831,0.160844,5.52611
6689,2555,0,70.2987,30.2369,12.2859,27.7759,0.235712,0.921418,1.17666,0.678677,0.156843,5.33138
6690,2555,0,71.6838,29.7207,13.7648,28.1983,0.298832,1.16888,1.36663,0.776791,0.162672,5.95314
6691,2555,0,70.5444,30.974,12.3908,27.1796,0.37024,0.918567,1.13276,0.678234,0.15196,5.39231
6692,2554,0,70.7953,29.849,13.0281,27.9182,0.295287,0.992791,1.22122,0.704764,0.156309,5.57844
6693,2554,0,73.1285,32.2039,12.2554,28.6693,0.194886,0.89167,1.16389,0.659473,0.155949,5.39136
6694,2557,0,73.8988,31.3886,13.0153,29.4949,0.204512,0.989303,1.32596,0.713623,0.160711,5.58178
6695,2557,0,72.2299,30.8778,13.3098,28.0423,0.30754,1.0947,1.24126,0.746871,0.156404,5.83274
6696,2557,0,71.9413,30.4777,13.5183,27.9453,0.423904,1.12605,1.27245,0.794374,0.158077,5.84485
6697,2557,0,72.2432,31.1217,13.2218,27.8997,0.332416,1.06889,1.25484,0.765729,0.161645,5.66662
6698,2557,0,72.5583,31.3692,13.1095,28.0795,0.228667,1.06333,1.301,0.735965,0.199485,5.67656
6699,2563,0,73.6347,31.6326,13.3395,28.6626,0.276434,1.0352,1.62757,0.762681,0.159161,5.54601
6700,2566,0,72.8933,31.369,13.2099,28.3144,0.436892,1.02217,1.32679,0.760149,0.159897,5.60343
6701,2569,0,73.1099,31.3674,12.6819,29.0606,0.233882,0.961817,1.25235,0.715068,0.159204,5.47697
6702,2569,0,77.213,31.0696,12.8448,33.2986,0.205735,0.975866,1.32778,0.70812,0.161394,5.57061
6703,2569,0,71.9508,31.1814,12.8885,27.8809,0.268007,1.01238,1.21171,0.706575,0.155555,5.64773
6704,2568,0,70.7377,29.2741,12.8518,28.6118,0.229163,0.934694,1.25986,0.674621,0.164867,5.45955
6705,2568,0,71.9539,31.0575,12.7624,28.1339,0.257561,0.969523,1.21372,0.717574,0.160219,5.52793
6706,2568,0,72.6214,30.8227,13.9193,27.8793,0.380902,1.16303,1.37028,0.822952,0.160794,6.05115
6707,2567,0,71.8226,29.948,13.2275,28.647,0.236751,1.00969,1.24416,0.729966,0.163562,5.58939
6708,2567,0,68.4061,28.723,12.7263,26.9568,0.222682,0.962973,1.2258,0.706932,0.158922,5.64394
6709,2566,0,73.5858,31.7693,13.5947,28.2218,0.206137,1.10887,1.37332,0.78645,0.162577,5.67177
6710,2565,0,72.5883,30.4664,14.1266,27.9954,0.277726,1.19573,1.39195,0.785474,0.161498,5.98403
6711,2564,0,73.9168,31.6351,12.8307,29.4511,0.231038,0.947474,1.15364,0.688964,0.154018,5.57863
6712,2563,0,73.9541,29.5272,14.1672,30.2596,0.41474,1.14752,1.34653,0.884945,0.159843,6.02266
6713,2563,0,82.263,31.4842,13.5628,37.216,0.253009,1.11618,1.26376,0.782221,0.163212,5.89812
6714,2563,0,73.9288,30.6461,12.9756,30.3071,0.23275,1.0069,1.30603,0.72499,0.160875,5.62573
6715,2563,0,74.3512,29.797,12.7962,31.7581,0.21344,0.980655,1.19959,0.70004,0.173048,5.56847
6716,2563,0,75.4325,31.3553,13.2088,30.8683,0.218343,1.07055,1.32778,0.747901,0.162912,5.65333
6717,2563,0,80.5835,29.2028,12.796,38.5847,0.208353,0.975008,1.20317,0.725959,0.16016,5.61442
6718,2563,0,73.6393,30.529,12.4763,30.634,0.207246,0.885667,1.23701,0.652833,0.155363,5.48662
6719,2563,0,77.4859,31.0453,13.0632,33.3774,0.207585,0.984644,1.25335,0.763003,0.160977,5.7202
6720,2563,0,73.4497,30.2694,13.6128,29.5675,0.309646,1.16934,1.35383,0.768571,0.159889,5.91694
6721,2565,0,75.5408,31.485,13.0649,30.991,0.295417,0.949381,1.25027,0.700086,0.160182,5.49939
6722,2565,0,76.4914,31.8958,13.1994,31.3962,0.203362,1.09929,1.36001,0.775892,0.159909,5.62302
6723,2568,0,73.7159,30.0747,13.1392,30.502,0.210195,1.05811,1.28239,0.742397,0.161081,5.65214
6724,2571,0,73.4368,31.1472,13.057,29.2326,0.252316,0.991276,1.27523,0.731323,0.160051,5.73606
6725,2571,0,73.0666,30.6425,12.837,29.5871,0.263292,0.957787,1.269,0.728249,0.1569,5.5281
6726,2572,0,80.5918,29.6196,13.1424,37.8297,0.236308,0.971145,1.26119,0.687187,0.155177,5.62929
6727,2572,0,73.9898,29.6068,13.836,30.547,0.36769,1.17631,1.28635,0.825204,0.159333,6.00711
6728,2575,0,82.6142,31.3091,12.5872,38.7179,0.242314,0.926783,1.27625,0.700503,0.158064,5.46407
6729,2575,0,73.1066,31.0335,13.6791,28.394,0.324334,1.11296,1.3269,0.770946,0.161189,5.99362
6730,2574,0,71.8511,29.5581,13.5238,28.7691,0.396209,1.03567,1.29153,0.741963,0.156645,5.73383
6731,2574,0,73.8258,31.5149,13.4031,28.9078,0.209941,1.06809,1.30623,0.799464,0.165221,5.77054
6732,2574,0,73.1437,31.3679,13.0981,28.6777,0.251236,1.05442,1.29237,0.708178,0.157369,5.69201
6733,2574,0,72.5939,29.9118,13.3512,29.331,0.344858,1.06113,1.2398,0.813851,0.159865,5.70671
6734,2574,0,72.0012,30.4673,12.821,28.7129,0.232782,0.932949,1.24557,0.705397,0.156378,5.65582
6735,2572,0,72.9865,31.081,13.2675,28.638,0.328187,1.00575,1.25799,0.744823,0.158267,5.54812
6736,2572,0,71.6724,29.6587,13.1279,28.8858,0.291178,1.00393,1.28376,0.721538,0.160398,5.7221
6737,2572,0,70.1035,29.0769,12.4661,28.5606,0.244452,0.89944,1.17358,0.673747,0.159132,5.46168
6738,2572,0,73.6937,30.7906,13.4051,29.498,0.267766,1.04134,1.31696,0.759443,0.163459,5.8409
6739,2574,0,72.5912,31.0032,13.0289,28.5592,0.224445,0.949748,1.2675,0.702722,0.160114,5.52786
6740,2574,0,70.7869,29.3256,13.7745,27.6868,0.386572,1.15697,1.29034,0.791316,0.15662,6.10079
6741,2577,0,69.6961,28.9591,12.5652,28.1718,0.232722,0.8671,1.46093,0.650279,0.159435,5.37714
6742,2577,0,69.8672,29.7506,12.6088,27.5078,0.199174,0.952056,1.30677,0.700767,0.158607,5.43243
6743,2577,0,73.036,31.2243,13.3195,28.4922,0.382077,1.00113,1.57163,0.733032,0.160046,5.53269
6744,2577,0,73.6824,31.4755,13.2835,28.9233,0.325872,0.992992,1.62999,0.722711,0.160177,5.54217
6745,2577,0,72.0904,29.9005,13.6673,28.5226,0.314778,1.06328,1.31419,0.805266,0.16433,5.94975
6746,2577,0,73.8849,31.0923,13.4715,29.3211,0.311349,1.05217,1.24974,0.749613,0.161233,5.90563
6747,2580,0,82.4209,30.9395,13.285,38.1965,0.299254,1.05446,1.30267,0.776758,0.161547,5.67024
6748,2583,0,74.4832,30.917,13.6917,29.8745,0.243569,1.10702,1.39275,0.785811,0.166114,5.88087
6749,2582,0,73.598,31.7088,13.4272,28.462,0.209616,1.02322,1.29653,0.740288,0.160698,5.6821
6750,2582,0,70.9465,30.2515,12.5369,28.1581,0.206988,0.893182,1.24349,0.652451,0.155839,5.52492
6751,2582,0,72.6895,30.8435,12.9214,28.9247,0.22124,0.984602,1.25616,0.725391,0.163021,5.61049
6752,2582,0,72.3295,30.6492,13.1928,28.4874,0.223099,1.0462,1.34176,0.741107,0.165098,5.6793
6753,2582,0,73.8365,31.0035,13.5819,29.2512,0.22906,1.12301,1.37879,0.795824,0.164069,5.78592
6754,2581,0,72.7368,29.9585,13.3186,29.4597,0.26661,1.00801,1.27006,0.734023,0.163732,5.63921
6755,2584,0,72.0257,29.4395,13.7727,28.8136,0.376321,1.1598,1.25532,0.841753,0.155975,6.01748
6756,2584,0,71.6624,30.8798,13.3173,27.4653,0.658071,0.96252,1.25068,0.784309,0.158322,5.70633
6757,2587,0,72.782,30.5983,13.7667,28.417,0.524387,1.05348,1.55642,0.765482,0.15529,5.87229
6758,2590,0,71.1038,29.1334,13.1146,28.8558,0.289249,1.02892,1.29037,0.73898,0.16127,5.68931
6759,2590,0,74.4505,30.9788,13.6752,29.7965,0.215043,1.13847,1.33488,0.795619,0.166384,5.92137
6760,2590,0,72.5037,30.8531,12.7265,28.9241,0.238114,0.941209,1.2318,0.68758,0.158053,5.56936
6761,2590,0,72.5944,31.0479,12.7683,28.7783,0.201874,0.95365,1.24731,0.70585,0.160851,5.55028
6762,2589,0,73.054,30.6052,13.6516,28.7972,0.285656,1.13762,1.24079,0.749179,0.158495,5.87626
6763,2588,0,72.7739,30.3044,13.6177,28.8518,0.208125,1.07585,1.31864,0.767087,0.166216,5.75438
6764,2591,0,73.0787,30.5983,13.5363,28.9442,0.2908,1.01747,1.56763,0.744537,0.160729,5.80586
6765,2591,0,73.0624,31.4814,13.0831,28.4979,0.229026,1.01911,1.30064,0.734679,0.163088,5.63678
6766,2591,0,73.1151,31.114,13.76,28.2411,0.365652,1.20615,1.31102,0.749868,0.158521,6.03846
6767,2591,0,72.6176,30.5821,13.2194,28.8161,0.39869,1.02731,1.24574,0.780717,0.160337,5.67258
6768,2591,0,73.7091,30.3721,13.8813,29.4557,0.326478,1.15873,1.35093,0.809898,0.160962,6.04233
6769,2591,0,72.511,31.2677,12.6253,28.618,0.20204,0.947107,1.19715,0.69463,0.156873,5.48796
6770,2591,0,72.4452,31.1639,12.949,28.3323,0.250674,1.01171,1.24781,0.691527,0.176412,5.61658
6771,2591,0,72.1647,30.6538,12.8255,28.6853,0.206036,1.00017,1.22913,0.714293,0.158842,5.5674
6772,2594,0,72.948,31.8773,13.1245,27.9462,0.206563,1.02934,1.34459,0.731354,0.167234,5.65466
6773,2594,0,78.7463,30.7486,13.1474,34.8503,0.233043,1.01906,1.2789,0.725157,0.162009,5.74569
6774,2593,0,72.6324,30.8903,13.8938,27.8484,0.469976,1.07419,1.34549,0.77871,0.16322,5.7852
6775,2595,0,72.6342,30.2648,13.819,28.5503,0.6787,0.996986,1.24364,0.759155,0.159262,5.81913
6776,2595,0,72.9287,30.5745,13.1727,29.1815,0.211181,1.04087,1.36072,0.747877,0.163885,5.65188
6777,2595,0,72.57,30.0899,13.3767,29.1034,0.248819,1.08967,1.29654,0.793364,0.161493,5.7837
6778,2595,0,71.214,29.5765,12.8544,28.7832,0.245826,0.949342,1.24058,0.769274,0.15877,5.6048
6779,2595,0,72.3809,30.4825,12.7126,29.1858,0.347677,0.954486,1.19395,0.709071,0.160072,5.48635
6780,2595,0,72.4462,30.035,13.1681,29.2432,0.234815,1.04719,1.29864,0.741015,0.164555,5.65692
6781,2595,0,72.4668,30.1399,13.1393,29.1875,0.382596,0.996627,1.21772,0.76361,0.171577,5.71072
6782,2595,0,72.5445,30.7141,13.4228,28.4076,0.237989,1.06866,1.35307,0.761122,0.165369,5.7601
6783,2595,0,73.5698,30.4305,13.6226,29.5167,0.258918,1.1699,1.3058,0.8035,0.163318,5.88264
6784,2595,0,71.7787,29.9363,13.2195,28.623,0.202283,1.00995,1.56991,0.726436,0.163082,5.56075
6785,2595,0,71.7519,29.9865,13.6638,28.1017,0.434454,1.10902,1.31785,0.771606,0.159098,5.90418
6786,2594,0,72.2052,30.4834,12.8355,28.8863,0.222339,0.893612,1.30439,0.670179,0.162932,5.41209
6787,2593,0,72.3279,30.2472,13.2664,28.8143,0.205113,0.999777,1.24976,0.724706,0.161564,5.61321
6788,2592,0,72.2608,29.7343,13.6126,28.9139,0.340605,1.04804,1.30097,0.757102,0.163973,5.76052
6789,2592,0,71.8077,29.8967,13.6148,28.2963,0.386108,1.20378,1.26668,0.776881,0.161783,5.86325
6790,2592,0,70.1331,29.0194,12.5681,28.5456,0.280272,0.913123,1.21857,0.681216,0.157132,5.51568
6791,2592,0,72.4216,30.7504,12.9622,28.709,0.20361,1.00929,1.26098,0.727959,0.162051,5.62151
6792,2595,0,71.6175,29.3923,13.2599,28.9654,0.203902,1.00095,1.62193,0.717287,0.162281,5.58167
6793,2595,0,74.3858,30.6318,14.0545,29.6995,0.261559,1.16811,1.6435,0.804255,0.163132,6.01108
6794,2595,0,73.8158,30.6518,13.591,29.5731,0.242151,1.13055,1.33601,0.77651,0.163653,5.85113
6795,2595,0,73.3203,31.3798,13.0263,28.9141,0.207446,1.00417,1.26784,0.743548,0.163562,5.6354
6796,2600,0,71.8616,30.0869,13.3371,28.4375,0.274579,1.00865,1.25195,0.729438,0.154891,5.72623
6797,2600,0,74.2325,32.3448,13.2498,28.6378,0.230981,1.04408,1.29224,0.762515,0.165412,5.70876
6798,2599,0,74.4891,30.9445,13.4251,30.1195,0.212165,1.04059,1.30715,0.746249,0.163233,5.67549
6799,2599,0,72.833,30.1082,13.3755,29.3493,0.251423,1.04584,1.28585,0.803165,0.163053,5.79439
6800,2599,0,74.038,30.911,13.2688,29.8583,0.209976,1.05342,1.32267,0.771348,0.189578,5.70003
6801,2599,0,73.5838,31.9435,12.9017,28.7387,0.203197,0.991098,1.25557,0.720903,0.162911,5.59779
6802,2599,0,73.0276,31.1543,13.3442,28.5291,0.211702,1.06573,1.32188,0.773899,0.167031,5.74864
6803,2599,0,72.0907,30.7569,12.5094,28.8244,0.239409,0.908347,1.17274,0.670193,0.156355,5.49522
6804,2599,0,71.1738,29.8053,12.7936,28.5749,0.231935,0.962098,1.2619,0.701047,0.159834,5.56174
6805,2599,0,72.231,29.875,13.9603,28.3957,0.404974,1.20653,1.28594,0.819408,0.162378,6.08614
6806,2602,0,75.1171,32.6216,13.9178,28.5777,0.3322,1.17862,1.39021,0.82314,0.16247,5.96912
6807,2602,0,72.7522,30.6727,13.0893,28.9902,0.206216,1.02233,1.27978,0.735042,0.164769,5.65933
6808,2602,0,71.5717,30.0757,13.641,27.855,0.449072,1.11786,1.28762,0.753656,0.159024,5.94365
6809,2602,0,71.0676,30.8062,12.5672,27.6942,0.200656,0.915807,1.21169,0.694787,0.179158,5.46715
6810,2602,0,72.5631,31.1979,12.9419,28.4232,0.205212,0.978191,1.32847,0.714592,0.160547,5.57927
6811,2602,0,73.3795,30.9325,13.0502,29.3968,0.205394,1.01752,1.2569,0.740393,0.16386,5.66771
6812,2602,0,73.498,30.7347,13.3491,29.4142,0.597897,0.979698,1.25353,0.72045,0.160938,5.70041
6813,2605,0,74.2804,32.001,13.1502,29.1292,0.207384,1.03551,1.29812,0.754408,0.165285,5.65001
6814,2604,0,73.924,30.96,13.5791,29.385,0.22818,1.05555,1.31354,0.747325,0.16455,5.75638
6815,2604,0,73.5343,30.3961,13.4443,29.6939,0.289034,1.06173,1.27655,0.776935,0.159073,5.93551
6816,2602,0,73.684,31.0084,13.7703,28.9053,0.369959,1.06765,1.34795,0.804559,0.161354,5.77581
6817,2602,0,74.0036,31.3511,13.2034,29.4491,0.207742,1.06305,1.28705,0.758245,0.1642,5.69986
6818,2602,0,72.6438,30.9473,12.7627,28.9338,0.25103,0.978289,1.21921,0.712868,0.157253,5.5885
6819,2601,0,72.4244,29.8153,13.7525,28.8567,0.355538,1.10644,1.23107,0.763546,0.159193,5.96597
6820,2606,0,73.3428,30.8665,13.8997,28.5766,0.32516,1.08421,1.56036,0.757456,0.161196,5.9025
6821,2605,0,73.4489,31.7089,12.9742,28.7658,0.202565,0.962715,1.21048,0.712837,0.159063,5.52793
6822,2604,0,73.3229,30.9154,13.9221,28.4854,0.374439,1.03408,1.61395,0.747984,0.163372,5.75507
6823,2607,0,72.7307,31.2529,13.0163,28.4615,0.218617,1.0143,1.2831,0.741412,0.161745,5.60789
6824,2607,0,71.9408,30.6853,12.7771,28.4783,0.431203,0.961755,0.94255,0.732148,0.162391,5.67448
6825,2606,0,70.9649,29.2377,13.0081,28.7191,0.204253,0.955464,1.20627,0.703284,0.162653,5.56216
